Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,Attrition
45,1316,29,3,3,83,3,1,4,3452,9752,5,13,3,2,0,9,2,2,6,5,0,3,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0
38,364,3,5,4,32,3,2,3,4317,2302,3,20,4,2,0,19,2,3,3,2,2,2,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,0
30,438,18,3,1,75,3,1,3,2632,23910,1,14,3,3,0,5,4,2,5,4,0,4,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
32,689,9,2,4,35,1,2,4,4668,22812,0,17,3,4,3,9,2,4,8,7,0,7,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0
30,201,5,3,4,84,3,1,1,3204,10415,5,14,3,4,1,8,3,3,3,2,2,2,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0
30,1427,2,1,2,35,2,1,4,2720,11162,0,13,3,4,0,6,3,3,5,3,1,2,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0
41,857,10,3,4,91,2,4,1,17181,12888,4,13,3,2,1,21,2,2,7,6,7,7,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0
41,933,9,4,3,94,3,1,1,2238,6961,2,21,4,4,1,7,2,3,5,0,1,4,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0
19,1181,3,1,2,79,3,1,2,1483,16102,1,14,3,4,0,1,3,3,1,0,0,0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
40,1395,26,3,2,54,3,2,2,5605,8504,1,11,3,1,1,20,2,3,20,7,2,13,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
35,662,1,5,3,94,3,3,2,7295,11439,1,13,3,1,2,10,3,3,10,8,0,6,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0
53,1436,6,2,2,34,3,2,3,2306,16047,2,20,4,4,1,13,3,1,7,7,4,5,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,0
45,194,9,3,2,60,3,2,2,2348,10901,8,18,3,3,1,20,2,1,17,9,0,15,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0
32,967,8,3,2,43,3,3,4,8998,15589,1,14,3,4,0,9,2,3,9,8,3,7,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0
29,1496,1,1,4,41,3,2,3,4319,26283,1,13,3,1,1,10,1,3,10,7,0,9,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,0
51,1169,7,4,2,34,2,2,3,6132,13983,2,17,3,3,0,10,2,3,1,0,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0
58,1145,9,3,2,75,2,1,2,3346,11873,4,20,4,2,1,9,3,2,1,0,0,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0
40,630,4,4,3,67,2,3,4,10855,8552,7,11,3,1,1,15,2,2,12,11,2,11,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0
34,303,2,4,3,75,3,1,3,2231,11314,6,18,3,4,1,6,3,3,4,3,1,2,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0
22,1256,19,1,3,80,3,1,4,2323,11992,1,24,4,1,2,2,6,3,2,2,2,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0
27,691,9,3,4,57,3,1,2,2024,5970,6,18,3,4,1,6,1,1,2,2,2,2,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0
28,440,21,3,3,42,3,1,4,2713,6672,1,11,3,3,1,5,2,1,5,2,0,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0
57,334,24,2,3,83,4,3,4,9439,23402,3,16,3,2,1,12,2,1,5,3,1,4,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
27,1450,3,3,3,79,2,1,3,2566,25326,1,15,3,4,1,1,2,2,1,1,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0
50,1452,11,3,3,53,3,5,2,19926,17053,3,15,3,2,0,21,5,3,5,4,4,4,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
41,465,14,3,1,56,3,1,3,2451,4609,4,12,3,1,1,13,2,3,9,8,1,8,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0
30,1339,5,3,2,41,3,3,4,9419,8053,2,12,3,3,1,12,2,3,10,9,7,4,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
38,702,1,4,1,59,2,2,4,8686,12930,4,22,4,3,0,12,2,4,8,3,0,7,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0
32,120,6,5,3,43,3,1,3,3038,12430,3,20,4,1,0,8,2,3,5,4,1,4,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0
27,1157,17,3,3,51,3,1,2,3058,13364,0,16,3,4,1,6,3,2,5,2,1,1,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,0
19,602,1,1,3,100,1,1,1,2325,20989,0,21,4,1,0,1,5,4,0,0,0,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
36,1480,3,2,4,30,3,1,2,2088,15062,4,12,3,3,0,13,3,2,8,7,7,2,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0
30,111,9,3,3,66,3,2,1,3072,11012,1,11,3,3,2,12,4,3,12,9,6,10,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0
45,1268,4,2,3,30,3,2,1,5006,6319,4,11,3,1,1,9,3,4,5,4,0,3,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0
56,713,8,3,3,67,3,1,1,4257,13939,4,18,3,3,1,19,3,3,2,2,2,2,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0
33,134,2,3,3,90,3,1,4,2500,10515,0,14,3,1,0,4,2,4,3,1,0,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0
19,303,2,3,2,47,2,1,4,1102,9241,1,22,4,3,0,1,3,2,1,0,1,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,1
46,526,1,2,2,92,3,3,1,10453,2137,1,25,4,3,3,24,2,3,24,13,15,7,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
38,1380,9,2,3,75,3,1,4,2288,6319,1,12,3,3,0,2,3,3,2,2,2,1,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
31,140,12,1,3,95,3,1,4,3929,6984,8,23,4,3,1,7,0,3,4,2,0,2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0
34,629,27,2,4,95,3,1,2,2311,5711,2,15,3,4,0,9,3,3,3,2,1,2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
41,1356,20,2,2,70,3,1,2,3140,21728,1,22,4,4,0,4,5,2,4,3,0,2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,1
50,328,1,3,3,86,2,1,3,3690,3425,2,15,3,4,1,5,2,2,3,2,0,2,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0
53,1084,13,2,4,57,4,2,1,4450,26250,1,11,3,3,2,5,3,3,4,2,1,3,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
33,931,14,3,4,72,3,1,2,2756,4673,1,13,3,4,1,8,5,3,8,7,1,6,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0
40,989,4,1,4,46,3,5,3,19033,6499,1,14,3,2,1,21,2,3,20,8,9,9,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
55,692,14,4,3,61,4,5,2,18722,13339,8,11,3,4,0,36,3,3,24,15,2,15,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0
34,1069,2,1,4,45,2,2,3,9547,14074,1,17,3,3,0,10,2,2,10,9,1,9,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0
51,313,3,3,4,98,3,4,2,13734,7192,3,18,3,3,0,21,6,3,7,7,1,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
52,699,1,4,3,65,2,5,3,19999,5678,0,14,3,1,1,34,5,3,33,18,11,9,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0
27,894,9,3,4,99,3,1,2,2279,11781,1,16,3,4,0,7,2,2,7,7,0,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
35,556,23,2,2,50,2,2,3,5916,15497,3,13,3,1,0,8,1,3,1,0,0,1,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,1
43,1344,7,3,4,37,4,1,4,2089,5228,4,14,3,4,3,7,3,4,5,4,2,2,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0
45,1195,2,2,1,65,2,4,4,16792,20462,9,23,4,4,1,22,1,3,20,8,11,8,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0
37,290,21,3,2,65,4,1,1,3564,22977,1,12,3,1,1,8,3,2,8,7,1,7,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,0
35,138,2,3,2,37,3,2,2,4425,15986,5,11,3,4,0,10,5,3,6,2,1,2,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
42,926,21,2,3,36,3,2,3,5265,16439,2,16,3,2,1,11,5,3,5,3,0,2,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
38,1261,2,4,4,88,3,2,3,6553,7259,9,14,3,2,0,14,3,3,1,0,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0
38,1084,29,3,4,54,3,2,4,6261,4185,3,18,3,1,1,9,3,1,7,7,1,7,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,0
27,472,1,1,3,60,2,2,1,4298,9679,5,19,3,3,1,6,1,3,2,2,2,0,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,0
49,1002,18,4,4,92,3,2,4,6804,23793,1,15,3,1,2,7,0,3,7,7,1,7,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0
34,878,10,4,4,43,3,1,3,3815,5972,1,17,3,4,1,5,4,4,5,3,2,0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0
40,905,19,2,3,99,3,2,4,2741,16523,8,15,3,3,1,15,2,4,7,2,3,7,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,0
38,1180,29,1,2,70,3,2,1,6673,11354,7,19,3,2,0,17,2,3,1,0,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,1
29,121,27,3,2,35,3,3,4,7639,24525,1,22,4,4,3,10,3,2,10,4,1,9,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
22,1136,5,3,4,60,4,1,2,2328,12392,1,16,3,1,1,4,2,2,4,2,2,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0
36,635,18,1,2,73,3,1,4,2153,7703,1,13,3,1,0,8,2,3,8,1,1,7,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
40,1151,9,5,4,63,2,2,4,4876,14242,9,14,3,4,1,5,5,1,3,2,0,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0
46,644,1,4,4,97,3,3,1,9396,12368,7,16,3,3,1,17,3,3,4,2,0,3,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
32,1045,4,4,4,32,1,3,4,10400,25812,1,11,3,3,0,14,2,2,14,8,9,8,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,1
30,829,1,1,3,88,2,3,3,8474,20925,1,22,4,3,0,12,2,3,11,8,5,8,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
27,1242,20,3,4,90,3,2,3,9981,12916,1,14,3,4,0,7,2,3,7,7,0,7,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0
51,1469,8,4,2,81,2,3,2,12490,15736,5,16,3,4,2,16,5,1,10,9,4,7,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0
30,1005,3,3,4,88,3,1,1,2657,8556,5,11,3,3,0,8,5,3,5,2,0,4,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,1
41,896,6,3,4,75,3,3,4,13591,14674,3,18,3,3,0,16,3,3,1,0,0,0,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,0
30,334,26,4,3,52,2,2,1,6696,22967,5,15,3,3,0,9,5,2,6,3,0,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1
29,992,1,3,3,85,3,1,3,2058,19757,0,14,3,4,0,7,1,2,6,2,1,5,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,1
45,1052,6,3,4,57,2,3,4,8865,16840,6,12,3,4,0,23,2,3,19,7,12,8,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0
54,1147,3,3,4,52,3,2,1,5940,17011,2,14,3,4,1,16,4,3,6,2,0,5,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
36,1396,5,2,4,62,3,2,2,5914,9945,8,16,3,4,0,16,3,4,13,11,3,7,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0
33,147,4,4,3,47,2,1,2,2622,13248,6,21,4,4,0,7,3,3,3,2,1,1,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0
37,663,11,3,2,47,3,3,4,12185,10056,1,14,3,3,3,10,1,3,10,8,0,7,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,0
38,119,3,3,1,76,3,3,3,10609,9647,0,12,3,3,2,17,6,2,16,10,5,13,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0
31,979,1,4,3,90,1,2,3,4345,4381,0,12,3,4,1,6,2,3,5,4,1,4,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0
59,142,3,3,3,70,2,1,4,2177,8456,3,17,3,1,1,7,6,3,1,0,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0
37,319,4,4,1,41,3,1,4,2793,2539,4,17,3,3,1,13,2,3,9,8,5,8,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0
29,1413,1,1,2,42,3,3,4,7918,6599,1,14,3,4,1,11,5,3,11,10,4,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
35,944,1,3,3,92,3,3,3,8789,9096,1,14,3,1,0,10,3,4,10,7,0,8,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0
29,896,18,1,3,86,2,1,4,2389,14961,1,13,3,3,0,4,3,2,4,3,0,1,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,1
52,1323,2,3,3,89,2,1,4,3212,3300,7,15,3,2,0,6,3,2,2,2,2,2,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
42,532,4,2,3,58,3,5,4,19232,4933,1,11,3,4,0,22,3,3,22,17,11,15,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,0
59,818,6,2,2,52,3,1,3,2267,25657,8,17,3,4,0,7,2,2,2,2,2,2,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,0
50,854,1,4,4,68,3,5,4,19517,24118,3,11,3,3,1,32,3,2,7,0,0,6,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
33,813,14,3,3,58,3,1,4,2436,22149,5,13,3,3,1,8,2,1,5,4,0,4,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,1
43,1034,16,3,4,80,3,4,4,16064,7744,5,22,4,3,1,22,3,3,17,13,1,9,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,0
33,465,2,2,1,39,3,1,1,2707,21509,7,20,4,1,0,13,3,4,9,7,1,7,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
52,771,2,4,1,79,2,5,3,19068,21030,1,18,3,4,0,33,2,4,33,7,15,12,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,0
32,1401,4,2,3,56,3,1,2,3931,20990,2,11,3,1,1,6,5,3,4,3,1,2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0
32,515,1,3,4,62,2,1,3,3730,9571,0,14,3,4,0,4,2,1,3,2,1,2,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,1
39,1431,1,4,3,96,3,1,3,2232,15417,7,14,3,3,3,7,1,3,3,2,1,2,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
32,976,26,4,3,100,3,2,4,4465,12069,0,18,3,1,0,4,2,3,3,2,2,2,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0
41,1411,19,2,3,36,3,2,1,3072,19877,2,16,3,1,2,17,2,2,1,0,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0
